sentence_id,sentence_text,statement_id,targets,predictions,label,Confidence,Comment , , , , , , , , , , , , , , , , 
8503,Environmental and safety consultants,SID_296,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,4,,,,,,,,,,,,,,,,,
8504,"Support services In 2023, Saturns collective vendor base totaled approximately 9,600 active vendors",SID_296,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,4,,,,,,,,,,,,,,,,,
8505,Saturn makes concerted efforts to utilize goods and services that have been procured from North America,SID_296,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,4,,,,,,,,,,,,,,,,,
8506,Canadian vendors make up 97% of Saturns vendor base,SID_296,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,4,,,,,,,,,,,,,,,,,
8507,SUPPLY CHAIN Vendor Locations Canada US 97% Canadian-based Vendors,SID_296,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c2sp,4,,,,,,,,,,,,,,,,,
8508,INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION OUR COMITTMENTS Saturn is dedicated to maintaining the utmost standards of ethical conduct and business practices,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8509,"Through a culture of accountability and transparency, we empower our team and partners to uphold these principles, weaving ethics into the very fabric of our business",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8510,Saturn is committed to guaranteeing that both our employees and suppliers maintain the utmost standards of ethical conduct and business practices,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8511,We remain dedicated in our responsibility to conducting thorough due diligence processes to prevent the occurrence of child or forced labor practices in any aspect of our supply chains or operations,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,not described yet,,,,,,,,,,,,,,,,
8512,"By fostering a culture of accountability and transparency, we empower our employees and suppliers to uphold these standards, ensuring that ethical considerations are woven into every aspect of our business dealings",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8513,This unwavering commitment reflects our deep-seated values and underscores our responsibility to not only meet but exceed ethical expectations in all facets of our operations,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8514,INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION POLICIES At the core of our company's values is a commitment to ethical conduct and responsible leadership,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8515,"Our policies not only clarify expectations for stakeholders but also serve as a roadmap, guiding us toward principled actions in all aspects of our operations",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8516,"Grounded in integrity, these policies form the foundation of our business practices, ensuring that we maintain the highest standards of transparency, fairness, and honesty",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8517,"By adhering to these principles, we nurture a culture of trust and accountability, strengthening our relationships with stakeholders and reaffirming our dedication to making a positive impact",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8518,"Code of Business Ethics The Organization's Code of Business Ethics stands as the cornerstone of our operations, embodying our fundamental values and guiding our decision-making processes",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8519,"It provides a robust framework that reflects our commitment to integrity, transparency, and ethical conduct in all aspects of our business",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8520,"It not only defines our organization, but it also underscores our commitment to fostering a business environment characterized by integrity, respect, and social responsibility",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,vague,,,,,,,,,,,,,,,,
8521,"Whistle Blower Policy The Whistleblower Policy implemented by the Organization offers a channel for employees to report any suspicions of misconduct without apprehension of retaliation, discrimination, or negative repercussions",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
8522,It aims to promote a culture where employees feel empowered to address significant concerns internally rather than disregarding issues or seeking external resolutions,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8523,"This policy is applicable to all employees and contractors working for the Organization and extends to stakeholders such as suppliers, customers, and shareholders, providing them with a means to express any apprehensions regarding Saturn's business practices",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
8524,"INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION DUE DILIGENCE Saturn diligently evaluates its supply chains, partnerships and business practices to ensure compliance with ethical standards and to mitigate risks",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8525,"Saturn acknowledges the possibility of employees within supply chains being vulnerable to child or forced labor, and as of now, Saturn has not uncovered any instances of this within its operations",SID_296,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,3,negative ,,,,,,,,,,,,,,,,
8526,"Nevertheless, our commitment to continuous improvement in due diligence remains unwavering to prevent any potential exposure",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8527,"We will continue to prioritize sourcing from supply chains predominantly based in the United States and Canada, where the prevalence of child and forced labor is comparatively low",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4m,3,prioritize to vague - an action to mitigate risk,,,,,,,,,,,,,,,,
8528,Saturn will also assess business practices to determine any policies and procedures we can implement to further mitigate risks,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8529,"8 INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION Mitigating Our Risk The following outlines the steps that we are taking to mitigate any potential risk associated with child labour, forced labour or trafficking",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,list beginning,,,,,,,,,,,,,,,,
8530,Prioritize sourcing from supply chains predominantly in the United States and Canada,SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,not sure,,,,,,,,,,,,,,,,
8531,Monitoring and updating Company policies to reflect our commitment to working with service providers and vendors that embody the same fundamental values that Saturn does; and,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,too vague? ,,,,,,,,,,,,,,,,
8532,Reviewing internal recruitment and hiring practices to implement controls that ensure that employees and consultants are hired voluntarily,SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,not sure ,,,,,,,,,,,,,,,,
8533,"Remediating Our Risk To date, the Company has not discovered any occurrences of child or forced labor following an initial comprehensive evaluation of supply chains",SID_296,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c3,3,negative ,,,,,,,,,,,,,,,,
4069,"In any suspected case of modern slavery, we will immediately address our expectations and relationship, and work to promptly identify those affected by the wrongdoing and provide appropriate remediation",SID_243,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,3,very weak one,,,,,,,,,,,,,,,,
8535,We are dedicated to continually assessing our risk evaluation practices and will promptly address any identified instances should they arise,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
145,Burnbrae Farms only deals with reputable service providers and commits to terminating its relationship with any recruiter or employment agent immediately upon discovery of any kind of predatory behaviour described above,SID_201,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",c4r,3,,,,,,,,,,,,,,,,,
162,"We engage in constructive dialogue with suppliers whenever corrective actions are necessary, we diligently monitor the progress of these actions from initiation to completion",SID_201,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",c4r,3,,,,,,,,,,,,,,,,,
8538,"Enhanced policies, practices, procedures to mitigate any future risk; or",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
8539,Broadened training opportunities to include all stakeholders on the importance of reporting concerns and identifying questionable practices,SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
8540,RISK ASSESSMENT Saturns Risk Assessment Assessing Our Risk We recognize that there are countries in the world that rely heavily on child or forced labour practices to ensure their costs are kept as low as possible,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8541,"At Saturn, we refuse to provide business to any supplier that we know, or suspect, uses modern slavery to run their business however, we recognize that this can happen without us knowing so",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
8542,The Organization makes concerted efforts to utilize goods and services that have been procured from North America,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8543,"As part of Saturns ongoing risk assessment practices, we are committed to",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,4,,,,,,,,,,,,,,,,,
8544,A regular review of corporate policies as they relate to the Act; and,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c6,3,no clear link to ms,,,,,,,,,,,,,,,,
8545,Review of business practices to determine any additional policies and procedures Saturn can implement to reduce risks,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,,,,,,,,,,,,,,,,,
8546,INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION TRAINING By fostering a collaborative environment of awareness and action we aim to drive meaningful change and uphold our responsibility to respect human rights across all facets of our business,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8547,"The Company mandates that all employees and consultants adhere to the Code of Conduct, a comprehensive framework outlining the ethical standards and behaviors expected of every individual within our organization",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8548,"We guarantee that the Whistleblower Policy is transparent and easily accessible to everyone, providing a secure avenue for reporting any concerns or violations of ethical standards",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
8549,"Furthermore, Saturn is actively engaged in reviewing and identifying appropriate training programs tailored to the requirements of the Act",SID_296,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3,,,,,,,,,,,,,,,,,
8550,"By investing in ongoing education and development initiatives, we aim to empower our staff with the knowledge and tools necessary to recognize and address any potential risks within our supply chain",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8551,This proactive approach not only strengthens our ability to identify and mitigate risks but also reinforces our commitment to ethical sourcing and responsible business practices,SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8552,"INTRODUCTION OUR COMMITMENTS POLICIES & DUE DILIGENCE RISK ASSESSMENT EDUCATION & AWARENESS CONCLUSION CONCLUSION At the forefront of our commitment to transparency and accountability, this Modern Slavery Report encapsulates Saturns dedication in combatting modern slavery and forced labour practices",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8553,"Through internal company policies and procedures, and proactive measures to educate and empower Stakeholders, we strive to uphold the highest ethical standards across our operations",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8554,"While we acknowledge that complexities and challenges are inherent in eradicating modern slavery, we remain steadfast in our dedication to continuous improvement and accountability",SID_296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8555,"Equicapita Canadas Modern Slavery Act Report For the year ended December 31, 2023 Introduction Equicapita (Equicapita Income Trust and Equicapita Income LP, combined Equicapita) is a Calgary-based investment company focused on private-equity investment in the Canadian marketplace",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5,,,,,,,,,,,,,,,,,
8556,This report constitutes the rst report prepared by Equicapita pursuant to the Canadian Fighting Against Forced Labour and Child Labour in Supply Chains Act (the Act),SID_298,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8557,"The following information represents a joint report of Equicapita and its aliated entities as outlined below (together, the Reporting Entities) for the nancial year ended December 31, 2023 (the Reporting Period)",SID_298,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8558,"Equicapita is committed to respecting human rights across our business operations in accordance with the Universal Declaration of Human Rights, the UN Guiding Principles on Business and Human Rights and the ILO Declaration on Fundamental Principles and Rights at Work",SID_298,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,too vague,,,,,,,,,,,,,,,,
8559,"During the Reporting Period, the Reporting Entities did not have formal processes in place to prevent or reduce forced labour and/or child labour in its supply chain, however, Equicapita was not aware of any child labour, forced labour or other abusive or unsafe working conditions, in the Reporting Entities supply chains, in the Reporting Period",SID_298,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",c4m c5,3,negative evidence,,,,,,,,,,,,,,,,
8560,"Structure, Activities and Supply Chains Equicapita was founded in 2013 to access the emerging SME buyout investment thesis",SID_298,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",,,,,,,,,,,,,,,,,,,
8561,It has successfully partnered with management teams in multiple transactions and continues to grow both the number and scale of portfolio companies,SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5,,,,,,,,,,,,,,,,,
8562,"Head oce for group administrative and leadership operations is located at Suite 300, 4954 Richard Road SW, Calgary, Alberta",SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8563,"In total, Equicapita, the business, employs 18 permanent sta",SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,3,broken sentence,,,,,,,,,,,,,,,,
8564,"It is estimated that Equicapitas portfolio companies employ approximately 1,200 people working on a full-time equivalent basis",SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8565,"From an operational perspective, all sta in all ownership and operational entities are located in Canada and the United States, countries considered to be low risk of forced labour and child labour incidences and vulnerability",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,3,,,,,,,,,,,,,,,,,
8566,An individuals performance and compensation are reviewed annually with management personnel to ensure employee retention and that Equicapita portfolio companies continue to be viewed in the industry as fair and desirable employers,SID_298,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,,,,,,,,,,,,,,,,,,
8567,"Equicapitas majority owned and aliated entities, the Reporting Entities, include the following: Ownership and Management Service Entities Operational Entities Equicapita Income Trust A&R Metal Industries Ltd Equicapita Income LP and GP ESP Salon Sales Inc Equicapita Investment Corp Hallmark Dental Laboratory Limited Equicapita Services LP and GP I-XL Building Products Inc",SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8568,Ownership and Management Service Entities Operational Entities Omnigence Corp Levys Machine Works Ltd Corpus Partners GP and LP The Master Mechanic Inc Averine Partners GP and LP Master Mechanic Limited Oset GP and LP Metercor Inc Perceptos Partners GP and LP Metercor US Inc Varistream Partners GP and LP Metro Testing & Engineering Ltd Canadian Dental Laboratory Limited Partnership and GP McIntyre Associates Software Ltd 2181376 Alberta Ltd Metro Testing & Engineering Ltd - Western Geotechnical Consultants Ltd Equicapita Employee Share Plan Ltd Nutters Bulk and Natural Foods Inc Equicapita Income (NR) L.P,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8569,Protec Dental Laboratories (2021) Inc,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8570,Shaw Dental Laboratory Inc,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8571,Best Value Ceramics Inc,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8572,Smittys Canada Inc,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8573,Alberta Ltd,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8574,Visage Cosmetics Limited,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8575,CBV Cosmetics Limited,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8576,Caryl Baker Visage Cosmetics Ltd,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8577,Wingenback Ltd,SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5,,,,,,,,,,,,,,,,,
8578,"While some sector targeting is purposeful in the Equicapita portfolio (eg dental and beauty and wellness industries), the commonality of portfolio companies is excellent management teams and Equicapitas majority ownership",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,3,,,,,,,,,,,,,,,,,
8579,"Operating portfolio companies, and their key activities, are described below: A&R Metal Industries Ltd was founded in 1969 and is based in Richmond, British Columbia",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8580,"A&R is a leading manufacturer of high-quality metal parts used in the automotive, commercial nishings & architecture, exhaust & ltration, construction & agriculture, and safety industries",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8581,"ESP Salon Sales Inc was founded in 1990 and is headquartered in Saskatoon, Saskatchewan, with 7 additional locations across Canada",SID_298,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s c2op,4,,,,,,,,,,,,,,,,,
8582,"ESP is a leading wholesale distributor of hair and beauty products to professional stylists and salons across ve provinces with over 4,000 active customers, best in class suppliers and approximately 100 employees",SID_298,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s c2op,4,,,,,,,,,,,,,,,,,
8583,"Founded in 1981 and based in Halifax, Hallmark Dental Laboratory Limited is the largest dental laboratory in Atlantic Canada serving greater than 500 dentists with a long-standing reputation of technical leadership, customer service and education",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8584,"Founded in 1983, I-XL Building Products Inc is one of the largest importers and distributors of brick, stone and building products in Canada with roots dating back to 1912",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8585,"With a focus on premier products from around the world, I-XL oers customers one of the most comprehensive selections of building envelope products available",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8586,"Located in Calgary, Levy's Machine Works Ltd was founded in 1980 and is a custom design and specialty manufacturing company that services a diverse customer base in the energy, electronics, medical, agriculture, aviation and instrumentation sectors",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8587,"Founded in 1982, The Master Mechanic Inc is one of the leading franchisors of aftermarket automotive maintenance and repair service centers in Ontario",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8588,"With 39 locations located throughout Ontario, Master Mechanic has established enduring franchisee relationships and a reputation for outstanding customer service",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8589,"Metercor Inc was founded in 1997 and is one of Canada's leading utility meter solutions (sales, installation, and service) providers focusing on water and natural gas",SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8590,The Calgary headquartered company also services the emerging electricity smart metering market,SID_298,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,4,,,,,,,,,,,,,,,,,
8591,"Metro Testing & Engineering Ltd was founded in 1987 and is headquartered in Burnaby, British Columbia",SID_298,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2s,4,,,,,,,,,,,,,,,,,
